order_id,date,customer,product,quantity,price,region,revenue
6933,2/14/2025,Customer_260,Bath Bomb,3,37.44,South,112.32
6934,3/23/2025,Customer_2514,Bath Bomb,4,41.31,South,165.24
6935,1/17/2025,Customer_1140,Lotion,5,25.29,Northeast,126.44999999999999
6936,3/14/2025,Customer_1437,Face Cleanser,2,14.39,West,28.78
6937,1/14/2025,Customer_537,Soap - Mint,3,32.75,Northeast,98.25
6938,6/6/2025,Customer_952,Conditioner,2,27.54,Midwest,55.08
6939,8/11/2025,Customer_2814,Bath Bomb,2,35.91,South,71.82
6940,5/12/2025,Customer_1980,Soap - Citrus,5,25.47,Midwest,127.35
6941,12/4/2025,Customer_1841,Face Cleanser,4,37.44,Northeast,149.76
6942,2/16/2025,Customer_1857,Scrub,3,41.08,Northeast,123.24
6943,4/17/2025,Customer_2982,Lotion,3,34.98,West,104.94
6944,4/18/2025,Customer_851,Face Cleanser,1,34.75,South,34.75
6945,9/22/2025,Customer_1972,Body Oil,2,28.49,West,56.98
6946,7/24/2025,Customer_1281,Soap - Lavender,2,23.87,South,47.74
6947,3/20/2025,Customer_1192,Bath Bomb,2,43.9,Northeast,87.8
6948,6/4/2025,Customer_533,Unknown,3,30.8,Midwest,92.4
6949,9/28/2025,Customer_2063,Body Oil,2,38.61,South,77.22
6950,9/4/2025,Customer_2098,Soap - Mint,2,25.22,South,50.44
6951,1/19/2025,Customer_304,Scrub,1,27.19,Midwest,27.19
6952,12/12/2025,Customer_416,Lotion,2,31.52,Northeast,63.04
6953,1/26/2025,Customer_305,Shampoo,3,34.14,Northeast,102.42
6954,8/5/2025,Customer_2244,Soap - Citrus,7,22.93,Northeast,160.51
6955,6/3/2025,Customer_813,Soap - Citrus,1,19.25,West,19.25
6956,6/3/2025,Customer_2848,Soap - Citrus,4,14.58,Northeast,58.32
6957,6/23/2025,Customer_2436,Shampoo,2,21.95,Midwest,43.9
6958,4/2/2025,Customer_2805,Soap - Citrus,2,13.45,West,26.9
6959,12/4/2025,Customer_1985,Lotion,1,21.67,Northeast,21.67
6960,6/30/2025,Customer_2503,Scrub,3,39.99,South,119.97
6961,5/11/2025,Customer_713,Body Oil,5,44.08,South,220.39999999999998
6962,10/25/2025,Customer_2753,Bath Bomb,4,28.08,South,112.32
6963,10/2/2025,Customer_2896,Conditioner,3,10.84,Midwest,32.519999999999996
6964,9/30/2025,Customer_1682,Scrub,3,22.1,Midwest,66.30000000000001
6965,3/17/2025,Customer_1334,Lotion,4,29.08,South,116.32
6966,6/26/2025,Customer_175,Soap - Lavender,2,19.83,West,39.66
6967,7/3/2025,Customer_1090,Soap - Citrus,3,13.21,Northeast,39.63
6968,11/15/2025,Customer_1417,Conditioner,3,14.07,Northeast,42.21
6969,5/11/2025,Customer_1988,Shampoo,1,23.96,Northeast,23.96
6970,12/29/2025,Customer_2327,Unknown,2,13.66,Northeast,27.32
6971,2/18/2025,Customer_758,Bath Bomb,4,14.98,South,59.92
6972,2/24/2025,Customer_2411,Unknown,1,39.92,Northeast,39.92
6973,6/3/2025,Customer_1773,Soap - Mint,4,36.16,Unknown,144.64
6974,12/21/2025,Customer_171,Lotion,5,7.21,Northeast,36.05
6975,7/19/2025,Customer_1075,Soap - Lavender,1,25.04,West,25.04
6976,11/4/2025,Customer_1352,Conditioner,2,26.28,Northeast,52.56
6977,12/22/2025,Customer_665,Shampoo,5,7.42,West,37.1
6978,4/28/2025,Customer_592,Body Oil,3,32.33,South,96.99
6979,9/20/2025,Customer_2979,Conditioner,2,20.38,West,40.76
6980,2/15/2025,Customer_1169,Unknown,5,20.89,Northeast,104.45
6981,10/29/2025,Customer_2322,Scrub,3,15.61,West,46.83
6982,12/22/2025,Customer_2556,Body Oil,2,18.36,South,36.72
6983,7/8/2025,Customer_2411,Shampoo,3,39.47,South,118.41
6984,11/6/2025,Customer_1349,Shampoo,2,36.54,Northeast,73.08
6985,11/14/2025,Customer_848,Face Cleanser,3,42.43,South,127.28999999999999
6986,5/9/2025,Customer_2703,Lotion,3,32.96,West,98.88
6987,2/18/2025,Customer_2346,Soap - Lavender,2,28.11,Midwest,56.22
6988,1/25/2025,Customer_494,Soap - Mint,4,15.37,South,61.48
6989,9/23/2025,Customer_546,Face Cleanser,1,31.67,West,31.67
6990,4/28/2025,Customer_2352,Soap - Citrus,3,41.25,South,123.75
6991,5/24/2025,Customer_1491,Scrub,6,7.77,Northeast,46.62
6992,7/19/2025,Customer_904,Shampoo,2,22.72,Northeast,45.44
6993,6/6/2025,Customer_2287,Bath Bomb,2,10.97,South,21.94
6994,12/14/2025,Customer_2698,Lotion,3,37.42,Midwest,112.26
6995,5/14/2025,Customer_1541,Bath Bomb,4,29.56,Midwest,118.24
6996,5/28/2025,Customer_884,Face Cleanser,2,40.19,West,80.38
6997,12/2/2025,Customer_2458,Soap - Lavender,1,7.52,West,7.52
6998,3/12/2025,Customer_2774,Body Oil,3,41.23,South,123.69
6999,8/21/2025,Customer_2366,Soap - Citrus,5,7.69,West,38.45
7000,11/30/2025,Customer_2573,Shampoo,7,16.5,South,115.5
7001,10/26/2025,Customer_905,Bath Bomb,4,11.25,South,45.0
7002,6/3/2025,Customer_620,Body Oil,3,10.82,South,32.46
7003,3/31/2025,Customer_953,Bath Bomb,5,11.87,Northeast,59.349999999999994
7004,11/30/2025,Customer_2849,Soap - Citrus,1,24.21,South,24.21
7005,7/18/2025,Customer_2964,Scrub,3,36.37,South,109.10999999999999
7006,6/10/2025,Customer_320,Soap - Lavender,1,40.93,Unknown,40.93
7007,1/26/2025,Customer_876,Lotion,2,27.68,West,55.36
7008,5/1/2025,Customer_2377,Face Cleanser,5,11.31,South,56.550000000000004
7009,10/28/2025,Customer_1901,Shampoo,2,8.17,South,16.34
7010,7/31/2025,Customer_753,Body Oil,4,24.77,South,99.08
7011,3/4/2025,Customer_2705,Scrub,5,35.62,South,178.1
7012,3/9/2025,Customer_1380,Soap - Mint,4,29.81,South,119.24
7013,9/10/2025,Customer_1038,Face Cleanser,3,28.31,Midwest,84.92999999999999
7014,1/2/2025,Customer_71,Scrub,3,6.93,Northeast,20.79
7015,4/18/2025,Customer_2875,Lotion,3,21.46,Northeast,64.38
7016,10/13/2025,Customer_2913,Face Cleanser,7,27.02,Midwest,189.14
7017,2/18/2025,Customer_1836,Scrub,8,28.93,South,231.44
7018,5/20/2025,Customer_2976,Conditioner,3,5.19,Midwest,15.57
7019,8/6/2025,Customer_1547,Soap - Citrus,3,12.98,South,38.94
7020,2/13/2025,Customer_106,Bath Bomb,2,42.99,West,85.98
7021,9/26/2025,Customer_770,Body Oil,1,25.35,Northeast,25.35
7022,3/19/2025,Customer_2010,Body Oil,5,33.15,Northeast,165.75
7023,8/4/2025,Customer_2941,Conditioner,3,17.33,West,51.989999999999995
7024,4/8/2025,Customer_2244,Face Cleanser,4,28.41,West,113.64
7025,8/24/2025,Customer_2193,Soap - Lavender,3,19.26,Northeast,57.78
7026,10/9/2025,Customer_1374,Lotion,2,16.88,West,33.76
7027,5/29/2025,Customer_2519,Soap - Mint,2,21.46,West,42.92
7028,10/31/2025,Customer_1710,Scrub,3,23.39,South,70.17
7029,3/7/2025,Customer_216,Scrub,2,18.25,West,36.5
7030,8/22/2025,Customer_1117,Scrub,3,15.32,South,45.96
7031,3/28/2025,Customer_260,Lotion,2,29.95,West,59.9
7032,3/20/2025,Customer_934,Soap - Mint,4,20.23,Midwest,80.92
7033,7/24/2025,Customer_575,Face Cleanser,1,13.07,South,13.07
7034,10/6/2025,Customer_1565,Soap - Mint,4,35.33,South,141.32
7035,12/3/2025,Customer_1811,Soap - Mint,3,33.95,Northeast,101.85000000000001
7036,9/11/2025,Customer_285,Shampoo,2,40.47,West,80.94
7037,10/31/2025,Customer_2532,Soap - Lavender,3,27.2,South,81.6
7038,5/10/2025,Customer_1955,Scrub,4,16.18,Midwest,64.72
7039,3/25/2025,Customer_2420,Scrub,2,39.55,Midwest,79.1
7040,10/3/2025,Customer_70,Body Oil,1,16.21,Northeast,16.21
7041,7/6/2025,Customer_379,Face Cleanser,3,31.22,West,93.66
7042,2/15/2025,Customer_1303,Bath Bomb,1,12.62,South,12.62
7043,7/2/2025,Customer_2350,Lotion,3,30.17,Northeast,90.51
7044,9/25/2025,Customer_255,Shampoo,3,38.63,West,115.89000000000001
7045,10/23/2025,Customer_1708,Soap - Mint,3,26.6,Unknown,79.80000000000001
7046,11/18/2025,Customer_2992,Bath Bomb,2,23.84,Northeast,47.68
7047,4/10/2025,Customer_692,Bath Bomb,1,44.74,Midwest,44.74
7048,3/19/2025,Customer_1288,Scrub,6,5.9,Northeast,35.400000000000006
7049,9/29/2025,Customer_834,Soap - Citrus,1,18.27,Northeast,18.27
7050,12/5/2025,Customer_2765,Soap - Lavender,5,41.74,Midwest,208.70000000000002
7051,6/11/2025,Customer_2472,Lotion,2,30.71,Northeast,61.42
7052,2/13/2025,Customer_2261,Lotion,4,26.68,Northeast,106.72
7053,8/26/2025,Customer_2036,Lotion,6,30.51,South,183.06
7054,5/14/2025,Customer_1968,Face Cleanser,4,25.04,South,100.16
7055,7/11/2025,Customer_100,Shampoo,2,7.85,South,15.7
7056,12/22/2025,Customer_1853,Face Cleanser,4,16.01,South,64.04
7057,10/5/2025,Customer_2356,Soap - Lavender,2,18.46,Midwest,36.92
7058,1/18/2025,Customer_2726,Face Cleanser,3,24.19,Midwest,72.57000000000001
7059,1/12/2025,Customer_2523,Soap - Lavender,3,20.76,South,62.28
7060,6/29/2025,Customer_1572,Body Oil,5,25.84,Unknown,129.2
7061,5/3/2025,Customer_112,Scrub,2,12.84,Northeast,25.68
7062,9/3/2025,Customer_183,Unknown,4,12.36,Northeast,49.44
7063,8/10/2025,Customer_2645,Scrub,1,19.07,South,19.07
7064,2/20/2025,Customer_165,Soap - Mint,2,23.95,West,47.9
7065,3/12/2025,Customer_2863,Body Oil,4,18.67,West,74.68
7066,2/17/2025,Customer_2138,Shampoo,2,28.06,West,56.12
7067,1/19/2025,Customer_2024,Conditioner,5,17.4,Northeast,87.0
7068,9/19/2025,Customer_455,Bath Bomb,5,12.09,Midwest,60.45
7069,3/25/2025,Customer_2286,Lotion,4,39.51,South,158.04
7070,6/4/2025,Customer_2023,Soap - Lavender,4,13.02,South,52.08
7071,2/22/2025,Customer_2582,Unknown,4,43.67,Northeast,174.68
7072,4/17/2025,Customer_727,Soap - Citrus,3,44.5,West,133.5
7073,12/23/2025,Customer_2106,Lotion,2,32.87,West,65.74
7074,10/31/2025,Customer_542,Bath Bomb,3,25.08,West,75.24
7075,5/15/2025,Customer_1938,Lotion,4,36.82,South,147.28
7076,3/10/2025,Customer_1022,Shampoo,1,39.93,Northeast,39.93
7077,1/11/2025,Customer_2666,Soap - Citrus,5,33.38,West,166.9
7078,5/23/2025,Customer_2450,Scrub,4,9.08,South,36.32
7079,7/11/2025,Customer_842,Soap - Mint,3,5.12,Northeast,15.36
7080,3/10/2025,Customer_1703,Soap - Mint,5,12.68,Unknown,63.4
7081,1/23/2025,Customer_1690,Lotion,6,12.54,Northeast,75.24
7082,6/30/2025,Customer_2887,Soap - Citrus,2,12.3,Northeast,24.6
7083,10/20/2025,Customer_519,Soap - Mint,2,25.04,Northeast,50.08
7084,1/9/2025,Customer_197,Bath Bomb,2,25.8,Midwest,51.6
7085,9/28/2025,Customer_2094,Lotion,2,33.92,Midwest,67.84
7086,4/3/2025,Customer_2578,Soap - Citrus,3,13.06,Northeast,39.18
7087,1/17/2025,Customer_1421,Face Cleanser,4,8.71,Midwest,34.84
7088,6/3/2025,Customer_1689,Conditioner,2,31.64,Northeast,63.28
7089,11/24/2025,Customer_1000,Lotion,2,25.04,West,50.08
7090,5/29/2025,Customer_2824,Scrub,1,31.65,Northeast,31.65
7091,9/24/2025,Customer_2122,Conditioner,2,20.23,Midwest,40.46
7092,11/24/2025,Customer_1638,Shampoo,4,35.03,Midwest,140.12
7093,4/16/2025,Customer_2383,Bath Bomb,3,32.3,West,96.89999999999999
7094,2/4/2025,Customer_1871,Unknown,5,31.01,Northeast,155.05
7095,4/29/2025,Customer_633,Conditioner,3,6.1,Midwest,18.299999999999997
7096,1/14/2025,Customer_2736,Scrub,6,39.32,South,235.92000000000002
7097,1/14/2025,Customer_575,Conditioner,3,20.06,Midwest,60.17999999999999
7098,9/23/2025,Customer_2344,Soap - Lavender,5,10.42,Northeast,52.1
7099,5/20/2025,Customer_1108,Bath Bomb,4,35.22,South,140.88
7100,10/21/2025,Customer_1039,Shampoo,2,24.46,Midwest,48.92
7101,12/30/2025,Customer_1891,Shampoo,4,6.28,Midwest,25.12
7102,4/29/2025,Customer_478,Conditioner,2,36.27,Midwest,72.54
7103,8/26/2025,Customer_2681,Face Cleanser,2,22.4,Midwest,44.8
7104,2/3/2025,Customer_2367,Soap - Mint,3,35.2,Midwest,105.60000000000001
7105,6/18/2025,Customer_2527,Unknown,4,35.22,Northeast,140.88
7106,1/10/2025,Customer_2416,Shampoo,1,9.0,Midwest,9.0
7107,5/2/2025,Customer_367,Soap - Mint,2,29.53,West,59.06
7108,5/25/2025,Customer_1837,Body Oil,3,19.41,South,58.230000000000004
7109,8/11/2025,Customer_2426,Scrub,3,26.86,Midwest,80.58
7110,9/14/2025,Customer_1716,Lotion,3,8.54,Midwest,25.619999999999997
7111,9/25/2025,Customer_2511,Bath Bomb,4,28.53,Northeast,114.12
7112,12/25/2025,Customer_1618,Soap - Lavender,5,36.1,Northeast,180.5
7113,1/4/2025,Customer_13,Soap - Lavender,3,44.47,South,133.41
7114,12/20/2025,Customer_536,Soap - Mint,2,17.81,Northeast,35.62
7115,4/16/2025,Customer_2318,Shampoo,6,11.2,West,67.19999999999999
7116,3/26/2025,Customer_376,Face Cleanser,4,19.64,South,78.56
7117,8/2/2025,Customer_1725,Shampoo,5,5.77,West,28.849999999999998
7118,5/1/2025,Customer_257,Conditioner,3,21.35,Midwest,64.05000000000001
7119,5/12/2025,Customer_2265,Soap - Lavender,2,41.58,Northeast,83.16
7120,12/4/2025,Customer_450,Soap - Citrus,3,12.77,Midwest,38.31
7121,7/16/2025,Customer_894,Body Oil,2,24.11,West,48.22
7122,1/19/2025,Customer_1185,Soap - Citrus,3,27.9,Midwest,83.69999999999999
7123,5/10/2025,Customer_2080,Soap - Lavender,2,12.2,Northeast,24.4
7124,1/12/2025,Customer_1848,Shampoo,4,18.2,Northeast,72.8
7125,3/22/2025,Customer_1284,Lotion,2,41.45,Northeast,82.9
7126,11/26/2025,Customer_1309,Conditioner,3,16.83,Midwest,50.489999999999995
7127,12/20/2025,Customer_610,Lotion,5,30.41,Unknown,152.05
7128,9/19/2025,Customer_917,Shampoo,6,10.48,South,62.88
7129,5/5/2025,Customer_2590,Conditioner,3,31.79,South,95.37
7130,11/3/2025,Customer_1626,Soap - Mint,2,16.17,Northeast,32.34
7131,9/24/2025,Customer_148,Scrub,2,14.25,South,28.5
7132,5/20/2025,Customer_656,Soap - Citrus,2,9.97,West,19.94
7133,11/25/2025,Customer_2115,Soap - Mint,1,6.87,Unknown,6.87
7134,1/2/2025,Customer_2618,Soap - Mint,3,43.71,Midwest,131.13
7135,1/8/2025,Customer_1817,Scrub,1,21.56,South,21.56
7136,9/7/2025,Customer_1303,Scrub,1,36.1,South,36.1
7137,5/19/2025,Customer_2796,Conditioner,5,41.8,South,209.0
7138,5/4/2025,Customer_443,Shampoo,1,13.16,South,13.16
7139,11/5/2025,Customer_2945,Face Cleanser,4,39.79,West,159.16
7140,8/16/2025,Customer_399,Scrub,2,33.32,West,66.64
7141,1/10/2025,Customer_1152,Unknown,3,25.04,West,75.12
7142,7/31/2025,Customer_2530,Scrub,3,37.36,South,112.08
7143,4/22/2025,Customer_2996,Body Oil,1,9.43,West,9.43
7144,1/8/2025,Customer_2234,Body Oil,4,15.54,Midwest,62.16
7145,10/19/2025,Customer_2217,Lotion,5,10.24,West,51.2
7146,12/28/2025,Customer_1708,Soap - Citrus,3,40.84,South,122.52000000000001
7147,9/10/2025,Customer_1988,Scrub,1,8.95,Northeast,8.95
7148,1/14/2025,Customer_1671,Bath Bomb,3,44.2,South,132.60000000000002
7149,8/28/2025,Customer_1582,Unknown,4,9.4,Northeast,37.6
7150,8/30/2025,Customer_507,Body Oil,4,31.47,West,125.88
7151,12/8/2025,Customer_2569,Conditioner,1,31.42,West,31.42
7152,5/29/2025,Customer_161,Bath Bomb,2,42.25,Northeast,84.5
7153,8/24/2025,Customer_340,Shampoo,2,17.93,Midwest,35.86
7154,11/2/2025,Customer_1826,Bath Bomb,2,25.04,South,50.08
7155,6/16/2025,Customer_1499,Scrub,7,38.85,Midwest,271.95
7156,1/20/2025,Customer_1624,Shampoo,2,44.14,South,88.28
7157,8/4/2025,Customer_1487,Soap - Mint,4,6.21,South,24.84
7158,12/9/2025,Customer_1507,Scrub,3,30.41,Midwest,91.23
7159,5/15/2025,Customer_2752,Soap - Mint,3,14.75,Midwest,44.25
7160,5/9/2025,Customer_1177,Body Oil,3,34.12,Northeast,102.35999999999999
7161,10/21/2025,Customer_823,Soap - Citrus,3,35.91,West,107.72999999999999
7162,9/3/2025,Customer_785,Lotion,2,35.5,West,71.0
7163,7/8/2025,Customer_131,Soap - Mint,4,22.42,Northeast,89.68
7164,2/13/2025,Customer_1476,Soap - Mint,2,11.31,Northeast,22.62
7165,3/27/2025,Customer_2564,Scrub,5,28.39,West,141.95
7166,2/13/2025,Customer_1500,Lotion,4,36.56,Midwest,146.24
7167,11/26/2025,Customer_2584,Soap - Citrus,3,41.49,West,124.47
7168,5/25/2025,Customer_2789,Conditioner,2,23.11,South,46.22
7169,2/20/2025,Customer_781,Scrub,3,14.83,Northeast,44.49
7170,8/30/2025,Customer_1708,Soap - Lavender,4,9.75,West,39.0
7171,10/21/2025,Customer_1770,Lotion,5,36.9,Midwest,184.5
7172,2/20/2025,Customer_1319,Face Cleanser,4,26.41,West,105.64
7173,9/23/2025,Customer_1939,Shampoo,6,31.97,Northeast,191.82
7174,4/30/2025,Customer_1459,Bath Bomb,3,11.37,South,34.11
7175,7/19/2025,Customer_2636,Shampoo,3,5.26,Midwest,15.78
7176,9/5/2025,Customer_2774,Soap - Lavender,4,43.7,Midwest,174.8
7177,3/11/2025,Customer_2991,Conditioner,4,37.44,South,149.76
7178,12/7/2025,Customer_376,Soap - Lavender,3,21.0,Midwest,63.0
7179,2/26/2025,Customer_2252,Bath Bomb,4,23.29,Midwest,93.16
7180,2/8/2025,Customer_661,Soap - Citrus,3,42.16,West,126.47999999999999
7181,10/16/2025,Customer_2123,Lotion,3,13.31,Midwest,39.93
7182,1/18/2025,Customer_1404,Body Oil,4,37.11,Northeast,148.44
7183,8/8/2025,Customer_741,Bath Bomb,4,5.72,South,22.88
7184,11/9/2025,Customer_304,Bath Bomb,2,40.03,Northeast,80.06
7185,9/1/2025,Customer_1086,Conditioner,5,28.57,South,142.85
7186,12/18/2025,Customer_2618,Bath Bomb,2,24.1,Midwest,48.2
7187,10/31/2025,Customer_786,Unknown,2,33.26,South,66.52
7188,10/25/2025,Customer_1211,Soap - Lavender,4,7.71,Midwest,30.84
7189,10/10/2025,Customer_229,Soap - Citrus,2,12.82,Midwest,25.64
7190,3/15/2025,Customer_1855,Face Cleanser,1,21.28,South,21.28
7191,4/20/2025,Customer_268,Scrub,2,29.71,Midwest,59.42
7192,6/29/2025,Customer_2775,Soap - Lavender,3,10.78,Northeast,32.339999999999996
7193,2/1/2025,Customer_2850,Soap - Lavender,5,20.18,South,100.9
7194,8/22/2025,Customer_254,Soap - Citrus,1,15.44,South,15.44
7195,10/9/2025,Customer_870,Shampoo,2,25.04,South,50.08
7196,1/25/2025,Customer_2135,Body Oil,4,41.77,Midwest,167.08
7197,11/27/2025,Customer_1205,Lotion,4,11.64,Northeast,46.56
7198,10/6/2025,Customer_1049,Soap - Lavender,1,12.57,South,12.57
7199,8/14/2025,Customer_2270,Soap - Citrus,1,29.02,Midwest,29.02
7200,2/26/2025,Customer_990,Body Oil,2,23.14,West,46.28
7201,6/29/2025,Customer_397,Shampoo,8,33.72,West,269.76
7202,8/20/2025,Customer_938,Shampoo,4,16.52,West,66.08
7203,12/9/2025,Customer_2559,Soap - Citrus,4,26.79,Northeast,107.16
7204,10/14/2025,Customer_2609,Scrub,5,20.47,Midwest,102.35
7205,3/5/2025,Customer_2894,Body Oil,5,16.25,Midwest,81.25
7206,8/20/2025,Customer_440,Conditioner,4,34.17,West,136.68
7207,10/16/2025,Customer_1928,Face Cleanser,1,36.84,Northeast,36.84
7208,8/1/2025,Customer_2359,Soap - Mint,4,25.04,Midwest,100.16
7209,9/15/2025,Customer_2008,Lotion,2,29.92,West,59.84
7210,1/18/2025,Customer_35,Lotion,4,12.14,Northeast,48.56
7211,6/24/2025,Customer_2265,Body Oil,2,36.64,West,73.28
7212,8/17/2025,Customer_721,Face Cleanser,4,16.25,South,65.0
7213,8/14/2025,Customer_519,Soap - Mint,1,11.84,South,11.84
7214,3/25/2025,Customer_269,Shampoo,2,42.6,Northeast,85.2
7215,10/18/2025,Customer_638,Body Oil,1,21.9,Midwest,21.9
7216,9/3/2025,Customer_2523,Lotion,8,30.74,West,245.92
7217,4/20/2025,Customer_1349,Soap - Mint,2,37.37,South,74.74
7218,9/11/2025,Customer_1380,Soap - Lavender,4,32.45,West,129.8
7219,3/29/2025,Customer_90,Soap - Mint,4,27.59,Northeast,110.36
7220,3/13/2025,Customer_1066,Soap - Citrus,6,19.86,Northeast,119.16
7221,1/30/2025,Customer_1389,Bath Bomb,1,41.74,Midwest,41.74
7222,6/21/2025,Customer_1695,Soap - Citrus,3,10.34,Midwest,31.02
7223,11/5/2025,Customer_1390,Conditioner,2,40.36,West,80.72
7224,12/9/2025,Customer_2336,Soap - Mint,3,33.39,South,100.17
7225,6/26/2025,Customer_481,Conditioner,4,27.86,South,111.44
7226,5/19/2025,Customer_2685,Face Cleanser,3,17.99,Unknown,53.97
7227,7/13/2025,Customer_501,Scrub,4,10.84,Midwest,43.36
7228,7/5/2025,Customer_1662,Scrub,2,22.73,South,45.46
7229,8/6/2025,Customer_2100,Lotion,3,36.35,Northeast,109.05000000000001
7230,6/13/2025,Customer_103,Conditioner,4,34.81,Northeast,139.24
7231,6/10/2025,Customer_1448,Body Oil,4,30.82,South,123.28
7232,1/13/2025,Customer_2747,Conditioner,1,44.7,Midwest,44.7
7233,10/23/2025,Customer_1964,Scrub,3,43.91,Unknown,131.73
7234,3/30/2025,Customer_1640,Soap - Lavender,2,21.0,Northeast,42.0
7235,11/20/2025,Customer_2518,Face Cleanser,4,12.7,South,50.8
7236,2/11/2025,Customer_1328,Soap - Mint,2,23.55,West,47.1
7237,7/29/2025,Customer_2475,Face Cleanser,2,38.78,Northeast,77.56
7238,8/17/2025,Customer_1680,Bath Bomb,3,23.34,West,70.02
7239,12/16/2025,Customer_2158,Face Cleanser,2,18.44,Midwest,36.88
7240,10/2/2025,Customer_1589,Face Cleanser,3,34.65,West,103.94999999999999
7241,10/6/2025,Customer_2563,Scrub,3,31.01,Northeast,93.03
7242,9/8/2025,Customer_68,Face Cleanser,3,43.75,South,131.25
7243,11/6/2025,Customer_2437,Lotion,3,26.97,Midwest,80.91
7244,7/27/2025,Customer_1674,Body Oil,3,43.7,Midwest,131.10000000000002
7245,11/17/2025,Customer_308,Bath Bomb,3,16.64,West,49.92
7246,5/20/2025,Customer_1376,Bath Bomb,1,39.59,Midwest,39.59
7247,10/7/2025,Customer_1823,Soap - Mint,1,19.04,West,19.04
7248,2/3/2025,Customer_1090,Body Oil,2,37.39,South,74.78
7249,11/5/2025,Customer_460,Face Cleanser,5,42.04,Northeast,210.2
7250,1/18/2025,Customer_2395,Face Cleanser,3,29.93,South,89.78999999999999
7251,2/26/2025,Customer_2373,Shampoo,2,34.14,Northeast,68.28
7252,4/22/2025,Customer_667,Body Oil,2,43.35,West,86.7
7253,1/5/2025,Customer_1623,Body Oil,2,20.01,Midwest,40.02
7254,7/1/2025,Customer_1057,Shampoo,2,25.46,Northeast,50.92
7255,1/13/2025,Customer_68,Soap - Citrus,2,40.93,West,81.86
7256,12/5/2025,Customer_2235,Soap - Mint,2,31.91,Midwest,63.82
7257,10/12/2025,Customer_2240,Soap - Lavender,3,39.94,Midwest,119.82
7258,9/16/2025,Customer_1237,Soap - Lavender,3,29.73,West,89.19
7259,3/31/2025,Customer_1624,Soap - Mint,3,34.59,Midwest,103.77000000000001
7260,4/14/2025,Customer_2476,Soap - Lavender,3,5.52,West,16.56
7261,7/5/2025,Customer_1375,Soap - Mint,4,18.59,Midwest,74.36
7262,9/7/2025,Customer_2264,Shampoo,2,35.82,South,71.64
7263,9/12/2025,Customer_177,Soap - Lavender,1,21.16,Northeast,21.16
7264,3/17/2025,Customer_1589,Bath Bomb,1,19.51,West,19.51
7265,4/18/2025,Customer_1354,Scrub,2,43.06,West,86.12
7266,6/5/2025,Customer_2609,Conditioner,5,27.1,South,135.5
7267,3/23/2025,Customer_2929,Body Oil,3,12.7,Midwest,38.099999999999994
7268,3/18/2025,Customer_626,Scrub,2,23.89,Northeast,47.78
7269,9/15/2025,Customer_2655,Body Oil,1,25.75,Northeast,25.75
7270,5/7/2025,Customer_179,Soap - Lavender,3,44.55,West,133.64999999999998
7271,10/9/2025,Customer_395,Scrub,6,33.73,Northeast,202.38
7272,3/29/2025,Customer_1169,Lotion,2,25.78,South,51.56
7273,7/23/2025,Customer_876,Bath Bomb,6,22.28,Northeast,133.68
7274,1/16/2025,Customer_962,Shampoo,2,41.62,Northeast,83.24
7275,5/31/2025,Customer_198,Shampoo,2,30.84,Northeast,61.68
7276,9/11/2025,Customer_969,Soap - Citrus,4,19.24,West,76.96
7277,7/7/2025,Customer_669,Soap - Citrus,7,23.59,Northeast,165.13
7278,11/25/2025,Customer_2505,Bath Bomb,2,16.12,Midwest,32.24
7279,2/1/2025,Customer_1277,Scrub,6,43.42,Northeast,260.52
7280,9/28/2025,Customer_1911,Soap - Lavender,2,33.08,Midwest,66.16
7281,1/5/2025,Customer_72,Conditioner,3,20.69,Northeast,62.07000000000001
7282,11/26/2025,Customer_223,Soap - Lavender,5,12.33,West,61.65
7283,11/4/2025,Customer_2324,Bath Bomb,3,12.08,Northeast,36.24
7284,11/29/2025,Customer_1270,Shampoo,2,24.11,West,48.22
7285,6/18/2025,Customer_1365,Shampoo,4,23.7,South,94.8
7286,6/30/2025,Customer_2621,Soap - Lavender,2,21.71,South,43.42
7287,6/27/2025,Customer_924,Bath Bomb,2,39.07,Unknown,78.14
7288,5/23/2025,Customer_471,Face Cleanser,2,44.17,Northeast,88.34
7289,12/28/2025,Customer_2502,Soap - Lavender,1,19.19,Midwest,19.19
7290,9/5/2025,Customer_2055,Soap - Citrus,1,16.78,South,16.78
7291,5/7/2025,Customer_188,Shampoo,2,35.8,South,71.6
7292,9/20/2025,Customer_2052,Face Cleanser,3,22.99,Northeast,68.97
7293,2/9/2025,Customer_1669,Soap - Citrus,2,13.7,West,27.4
7294,12/21/2025,Customer_2955,Face Cleanser,3,12.24,West,36.72
7295,9/12/2025,Customer_1149,Scrub,2,16.22,South,32.44
7296,5/23/2025,Customer_960,Soap - Lavender,2,5.05,Northeast,10.1
7297,8/28/2025,Customer_2573,Shampoo,1,42.66,Midwest,42.66
7298,8/16/2025,Customer_630,Soap - Lavender,3,22.21,West,66.63
7299,12/7/2025,Customer_775,Soap - Lavender,2,8.31,Northeast,16.62
7300,7/17/2025,Customer_360,Soap - Citrus,2,11.6,Midwest,23.2
7301,3/6/2025,Customer_518,Bath Bomb,6,17.93,Midwest,107.58
7302,1/11/2025,Customer_1344,Lotion,1,27.07,Northeast,27.07
7303,4/18/2025,Customer_1970,Soap - Mint,4,33.15,Northeast,132.6
